payment_id,order_id,transaction_date,transaction_type,payment_method,transaction_amount,transaction_status
PAY-0002301,ORD-002301,2025-12-16,payment,debit_card,20718.65,successful
PAY-0002302,ORD-002302,2025-11-10,payment,wallet,6788.02,successful
PAY-0002303,ORD-002303,2026-07-23,payment,wallet,5285.82,successful
PAY-0002304,ORD-002304,2025-09-15,payment,credit_card,11301.51,failed
PAY-0002305,ORD-002305,2025-07-01,payment,wallet,11109.44,successful
PAY-0002306,ORD-002306,2026-07-12,payment,wallet,28227.92,pending
PAY-0002307,ORD-002307,2026-06-14,payment,net_banking,7409.07,successful
PAY-0002308,ORD-002308,2025-11-26,payment,net_banking,14305.82,successful
PAY-0002309,ORD-002309,2026-06-25,payment,net_banking,23563.51,successful
PAY-0002310,ORD-002310,2025-08-22,payment,wallet,18407.69,successful
PAY-0002311,ORD-002311,2026-04-07,payment,wallet,14750.0,successful
PAY-0002312,ORD-002312,2026-06-04,payment,credit_card,1182.39,successful
PAY-0002313,ORD-002313,2025-12-12,payment,debit_card,7804.57,failed
PAY-0002314,ORD-002314,2026-03-06,payment,wallet,20518.58,failed
PAY-0002315,ORD-002315,2026-03-05,payment,credit_card,59533.63,successful
PAY-0002316,ORD-002316,2026-05-07,payment,wallet,32242.41,successful
PAY-0002317,ORD-002317,2026-05-13,payment,upi,15445.17,successful
PAY-0002318,ORD-002318,2026-05-15,payment,debit_card,52612.09,successful
PAY-0002319,ORD-002319,2026-07-22,payment,upi,33842.31,successful
PAY-0002320,ORD-002320,2026-07-01,payment,credit_card,20233.11,successful
PAY-0002321,ORD-002321,2026-06-27,payment,credit_card,11946.18,successful
PAY-0002322,ORD-002322,2026-07-09,payment,credit_card,6846.88,successful
PAY-0002323,ORD-002323,2025-11-11,payment,credit_card,37541.44,successful
PAY-0002324,ORD-002324,2025-12-27,payment,wallet,3291.35,successful
PAY-0002325,ORD-002325,2026-02-04,payment,upi,23855.62,successful
PAY-0002326,ORD-002326,2026-07-26,payment,credit_card,21700.46,pending
PAY-0002327,ORD-002327,2025-11-04,payment,net_banking,3550.76,successful
PAY-0002328,ORD-002328,2026-02-18,payment,wallet,3223.75,successful
PAY-0002329,ORD-002329,2026-07-10,payment,upi,60347.51,successful
PAY-0002330,ORD-002330,2025-02-28,payment,credit_card,19857.17,successful
PAY-0002331,ORD-002331,2026-01-06,payment,debit_card,18554.12,pending
PAY-0002332,ORD-002332,2025-07-31,payment,net_banking,18631.59,successful
PAY-0002333,ORD-002333,2026-07-06,payment,debit_card,2432.56,successful
PAY-0002334,ORD-002334,2026-03-16,payment,debit_card,16024.44,successful
PAY-0002335,ORD-002335,2025-12-14,payment,net_banking,20582.78,successful
PAY-0002336,ORD-002336,2026-03-12,payment,credit_card,14523.69,failed
PAY-0002337,ORD-002337,2025-10-01,payment,net_banking,1959.07,successful
PAY-0002338,ORD-002338,2025-11-10,payment,net_banking,20859.0,failed
PAY-0002339,ORD-002339,2026-03-23,payment,net_banking,2520.88,successful
PAY-0002340,ORD-002340,2026-03-25,payment,net_banking,9868.1,failed
PAY-0002341,ORD-002341,2026-02-22,payment,net_banking,2633.42,successful
PAY-0002342,ORD-002342,2026-05-17,payment,net_banking,43761.76,successful
PAY-0002343,ORD-002343,2025-04-04,payment,wallet,15339.03,successful
PAY-0002344,ORD-002344,2025-12-25,payment,debit_card,6047.09,successful
PAY-0002345,ORD-002345,2026-06-01,payment,debit_card,21767.7,failed
PAY-0002346,ORD-002346,2026-05-09,payment,upi,31040.68,successful
PAY-0002347,ORD-002347,2025-11-09,payment,debit_card,15061.41,successful
PAY-0002348,ORD-002348,2025-11-18,payment,debit_card,6896.1,failed
PAY-0002349,ORD-002349,2026-07-26,payment,net_banking,9769.04,successful
PAY-0002350,ORD-002350,2025-05-19,payment,upi,16975.42,failed
PAY-0002351,ORD-002351,2026-05-25,payment,upi,18750.83,failed
PAY-0002352,ORD-002352,2025-10-25,payment,credit_card,9300.18,successful
PAY-0002353,ORD-002353,2026-06-29,payment,wallet,3168.24,successful
PAY-0002354,ORD-002354,2025-11-13,payment,net_banking,562.3,successful
PAY-0002355,ORD-002355,2026-06-24,payment,upi,43196.45,successful
PAY-0002356,ORD-002356,2026-07-06,payment,upi,1966.1,pending
PAY-0002357,ORD-002357,2026-07-26,payment,credit_card,52039.17,successful
PAY-0002358,ORD-002358,2025-10-28,payment,debit_card,48317.8,successful
PAY-0002359,ORD-002359,2025-10-08,payment,wallet,18041.27,successful
PAY-0002360,ORD-002360,2025-02-16,payment,upi,3979.13,failed
PAY-0002361,ORD-002361,2025-11-05,payment,wallet,10713.81,successful
PAY-0002362,ORD-002362,2026-07-25,payment,debit_card,12017.64,failed
PAY-0002363,ORD-002363,2026-03-09,payment,net_banking,6436.18,pending
PAY-0002364,ORD-002364,2026-05-07,payment,upi,2779.3,successful
PAY-0002365,ORD-002365,2025-08-24,payment,net_banking,13310.31,successful
PAY-0002366,ORD-002366,2025-11-26,payment,wallet,27024.51,successful
PAY-0002367,ORD-002367,2026-04-14,payment,credit_card,12749.59,failed
PAY-0002368,ORD-002368,2025-12-10,payment,net_banking,9611.67,successful
PAY-0002369,ORD-002369,2025-04-02,payment,net_banking,19618.67,successful
PAY-0002370,ORD-002370,2026-07-19,payment,upi,7473.9,successful
PAY-0002371,ORD-002371,2025-11-12,payment,net_banking,11725.98,successful
PAY-0002372,ORD-002372,2025-03-31,payment,net_banking,4269.1,successful
PAY-0002373,ORD-002373,2025-05-26,payment,wallet,23914.47,pending
PAY-0002374,ORD-002374,2025-07-08,payment,net_banking,3661.71,successful
PAY-0002375,ORD-002375,2025-04-27,payment,credit_card,5791.96,successful
PAY-0002376,ORD-002376,2026-03-05,payment,credit_card,18538.59,successful
PAY-0002377,ORD-002377,2026-06-23,payment,net_banking,5139.99,successful
PAY-0002378,ORD-002378,2026-03-02,payment,net_banking,8897.09,successful
PAY-0002379,ORD-002379,2026-06-20,payment,wallet,27622.22,successful
PAY-0002380,ORD-002380,2026-04-28,payment,debit_card,16172.67,successful
PAY-0002381,ORD-002381,2026-03-29,payment,credit_card,2132.76,failed
PAY-0002382,ORD-002382,2026-04-10,payment,upi,13588.44,successful
PAY-0002383,ORD-002383,2025-03-29,payment,wallet,11934.23,failed
PAY-0002384,ORD-002384,2026-04-11,payment,net_banking,7258.4,successful
PAY-0002385,ORD-002385,2025-07-16,payment,upi,20868.69,successful
PAY-0002386,ORD-002386,2026-06-24,payment,net_banking,25408.57,successful
PAY-0002387,ORD-002387,2026-05-13,payment,net_banking,19454.83,successful
PAY-0002388,ORD-002388,2026-07-23,payment,wallet,5707.29,successful
PAY-0002389,ORD-002389,2025-10-21,payment,credit_card,14032.3,successful
PAY-0002390,ORD-002390,2026-06-04,payment,net_banking,43281.31,successful
PAY-0002391,ORD-002391,2025-12-16,payment,upi,22980.97,successful
PAY-0002392,ORD-002392,2026-03-25,payment,upi,46378.94,successful
PAY-0002393,ORD-002393,2026-01-08,payment,net_banking,27764.5,successful
PAY-0002394,ORD-002394,2025-04-20,payment,wallet,12918.7,successful
PAY-0002395,ORD-002395,2025-05-16,payment,wallet,9063.96,successful
PAY-0002396,ORD-002396,2025-10-16,payment,debit_card,10636.23,successful
PAY-0002397,ORD-002397,2025-03-31,payment,debit_card,7550.54,successful
PAY-0002398,ORD-002398,2026-07-05,payment,wallet,16433.38,successful
PAY-0002399,ORD-002399,2025-05-03,payment,debit_card,13783.52,successful
PAY-0002400,ORD-002400,2025-12-12,payment,upi,5090.78,failed
PAY-0002401,ORD-002401,2025-11-26,payment,wallet,8294.72,successful
PAY-0002402,ORD-002402,2026-03-23,payment,debit_card,11328.02,successful
PAY-0002403,ORD-002403,2025-12-29,payment,debit_card,6029.35,successful
PAY-0002404,ORD-002404,2026-07-08,payment,debit_card,1349.36,successful
PAY-0002405,ORD-002405,2026-07-13,payment,wallet,5408.93,successful
PAY-0002406,ORD-002406,2026-07-21,payment,wallet,12866.91,successful
PAY-0002407,ORD-002407,2025-11-29,payment,upi,25253.39,failed
PAY-0002408,ORD-002408,2026-04-13,payment,wallet,10076.06,failed
PAY-0002409,ORD-002409,2026-02-07,payment,upi,14779.64,successful
PAY-0002410,ORD-002410,2026-05-25,payment,wallet,23856.45,successful
PAY-0002411,ORD-002411,2026-07-07,payment,credit_card,22006.79,failed
PAY-0002412,ORD-002412,2025-12-13,payment,debit_card,7295.34,failed
PAY-0002413,ORD-002413,2026-04-24,payment,net_banking,43196.07,successful
PAY-0002414,ORD-002414,2026-06-25,payment,net_banking,67188.36,successful
PAY-0002415,ORD-002415,2025-03-21,payment,wallet,14003.24,successful
PAY-0002416,ORD-002416,2026-07-12,payment,credit_card,56763.24,successful
PAY-0002417,ORD-002417,2025-09-18,payment,net_banking,7362.36,successful
PAY-0002418,ORD-002418,2026-04-16,payment,credit_card,12513.0,successful
PAY-0002419,ORD-002419,2026-07-13,payment,upi,13335.47,successful
PAY-0002420,ORD-002420,2025-08-12,payment,credit_card,15538.95,successful
PAY-0002421,ORD-002421,2025-05-16,payment,wallet,38395.97,failed
PAY-0002422,ORD-002422,2026-06-30,payment,credit_card,25168.86,failed
PAY-0002423,ORD-002423,2026-03-25,payment,credit_card,31886.27,failed
PAY-0002424,ORD-002424,2026-05-26,payment,credit_card,15555.31,successful
PAY-0002425,ORD-002425,2026-07-30,payment,debit_card,11043.04,pending
PAY-0002426,ORD-002426,2026-03-31,payment,credit_card,25700.05,successful
PAY-0002427,ORD-002427,2026-07-24,payment,credit_card,20845.51,successful
PAY-0002428,ORD-002428,2025-06-17,payment,credit_card,21300.81,failed
PAY-0002429,ORD-002429,2025-12-26,payment,debit_card,3017.48,successful
PAY-0002430,ORD-002430,2025-07-06,payment,net_banking,36656.26,successful
PAY-0002431,ORD-002431,2026-02-05,payment,credit_card,12325.7,pending
PAY-0002432,ORD-002432,2026-04-20,payment,wallet,14905.82,successful
PAY-0002433,ORD-002433,2025-12-26,payment,debit_card,37697.68,successful
PAY-0002434,ORD-002434,2026-05-22,payment,credit_card,24710.85,successful
PAY-0002435,ORD-002435,2026-05-11,payment,debit_card,14687.13,successful
PAY-0002436,ORD-002436,2026-01-17,payment,wallet,43592.47,failed
PAY-0002437,ORD-002437,2026-05-12,payment,upi,17063.61,successful
PAY-0002438,ORD-002438,2026-03-01,payment,net_banking,39755.12,successful
PAY-0002439,ORD-002439,2026-07-28,payment,net_banking,19437.96,successful
PAY-0002440,ORD-002440,2025-08-11,payment,upi,13731.41,successful
PAY-0002441,ORD-002441,2026-05-02,payment,credit_card,17385.07,successful
PAY-0002442,ORD-002442,2026-06-02,payment,debit_card,24144.35,successful
PAY-0002443,ORD-002443,2025-11-06,payment,debit_card,8041.59,successful
PAY-0002444,ORD-002444,2025-07-03,payment,debit_card,15923.45,successful
PAY-0002445,ORD-002445,2026-03-27,payment,wallet,16143.86,successful
PAY-0002446,ORD-002446,2026-06-17,payment,debit_card,19807.48,successful
PAY-0002447,ORD-002447,2026-04-12,payment,credit_card,6427.26,successful
PAY-0002448,ORD-002448,2026-07-13,payment,net_banking,4004.28,successful
PAY-0002449,ORD-002449,2025-04-24,payment,debit_card,12042.04,successful
PAY-0002450,ORD-002450,2025-09-17,payment,credit_card,19506.4,successful
PAY-0002451,ORD-002451,2026-04-30,payment,debit_card,5763.05,pending
PAY-0002452,ORD-002452,2026-07-25,payment,debit_card,5611.37,failed
PAY-0002453,ORD-002453,2026-03-18,payment,net_banking,18410.58,successful
PAY-0002454,ORD-002454,2025-04-14,payment,wallet,20206.97,successful
PAY-0002455,ORD-002455,2026-03-08,payment,debit_card,14538.45,successful
PAY-0002456,ORD-002456,2026-04-09,payment,net_banking,1058.46,successful
PAY-0002457,ORD-002457,2026-05-12,payment,net_banking,3824.92,successful
PAY-0002458,ORD-002458,2026-03-24,payment,credit_card,26386.53,successful
PAY-0002459,ORD-002459,2026-07-07,payment,debit_card,2377.64,successful
PAY-0002460,ORD-002460,2026-04-29,payment,upi,484.64,successful
PAY-0002461,ORD-002461,2026-04-24,payment,credit_card,20854.6,successful
PAY-0002462,ORD-002462,2026-07-31,payment,upi,1224.08,successful
PAY-0002463,ORD-002463,2025-12-15,payment,upi,2763.23,failed
PAY-0002464,ORD-002464,2025-05-07,payment,wallet,27669.38,successful
PAY-0002465,ORD-002465,2025-08-13,payment,net_banking,2375.92,successful
PAY-0002466,ORD-002466,2026-04-05,payment,upi,18379.68,successful
PAY-0002467,ORD-002467,2026-05-22,payment,wallet,50398.07,pending
PAY-0002468,ORD-002468,2026-03-05,payment,credit_card,11665.8,successful
PAY-0002469,ORD-002469,2025-08-07,payment,debit_card,50652.72,pending
PAY-0002470,ORD-002470,2025-04-24,payment,net_banking,11630.53,successful
PAY-0002471,ORD-002471,2025-09-28,payment,net_banking,25244.8,successful
PAY-0002472,ORD-002472,2026-06-23,payment,net_banking,12731.96,successful
PAY-0002473,ORD-002473,2025-12-23,payment,net_banking,75622.85,failed
PAY-0002474,ORD-002474,2026-06-30,payment,net_banking,1825.73,successful
PAY-0002475,ORD-002475,2026-01-18,payment,upi,17122.17,successful
PAY-0002476,ORD-002476,2026-07-19,payment,upi,8519.1,successful
PAY-0002477,ORD-002477,2025-09-28,payment,net_banking,3032.41,failed
PAY-0002478,ORD-002478,2026-01-02,payment,upi,16679.56,successful
PAY-0002479,ORD-002479,2026-07-09,payment,net_banking,20131.21,successful
PAY-0002480,ORD-002480,2025-05-05,payment,upi,20201.1,successful
PAY-0002481,ORD-002481,2025-12-22,payment,wallet,16452.1,successful
PAY-0002482,ORD-002482,2025-09-17,payment,wallet,8132.29,failed
PAY-0002483,ORD-002483,2025-04-28,payment,debit_card,5190.01,successful
PAY-0002484,ORD-002484,2025-02-08,payment,net_banking,48969.62,pending
PAY-0002485,ORD-002485,2025-12-08,payment,wallet,30187.99,failed
PAY-0002486,ORD-002486,2026-06-28,payment,credit_card,11076.39,successful
PAY-0002487,ORD-002487,2026-06-27,payment,net_banking,354.27,successful
PAY-0002488,ORD-002488,2026-01-15,payment,credit_card,5216.26,successful
PAY-0002489,ORD-002489,2026-02-21,payment,debit_card,19132.31,successful
PAY-0002490,ORD-002490,2025-07-09,payment,debit_card,8684.88,successful
PAY-0002491,ORD-002491,2026-04-21,payment,credit_card,6026.84,successful
PAY-0002492,ORD-002492,2025-12-18,payment,debit_card,6123.02,successful
PAY-0002493,ORD-002493,2026-03-12,payment,upi,15120.7,failed
PAY-0002494,ORD-002494,2026-06-21,payment,net_banking,9346.99,successful
PAY-0002495,ORD-002495,2025-02-27,payment,upi,5076.73,successful
PAY-0002496,ORD-002496,2025-08-25,payment,upi,13966.02,pending
PAY-0002497,ORD-002497,2026-03-15,payment,upi,10746.55,successful
PAY-0002498,ORD-002498,2025-03-27,payment,debit_card,3716.58,successful
PAY-0002499,ORD-002499,2025-01-24,payment,net_banking,7116.17,failed
PAY-0002500,ORD-002500,2025-09-17,payment,credit_card,23549.91,successful
PAY-0002501,ORD-002501,2025-07-27,payment,net_banking,18493.15,successful
PAY-0002502,ORD-002502,2026-03-03,payment,debit_card,31283.22,successful
PAY-0002503,ORD-002503,2025-06-24,payment,net_banking,24449.31,successful
PAY-0002504,ORD-002504,2026-03-21,payment,net_banking,17392.03,successful
PAY-0002505,ORD-002505,2026-07-23,payment,credit_card,35506.62,pending
PAY-0002506,ORD-002506,2026-02-13,payment,upi,3179.86,successful
PAY-0002507,ORD-002507,2025-11-18,payment,debit_card,5436.26,successful
PAY-0002508,ORD-002508,2025-01-09,payment,upi,9116.9,successful
PAY-0002509,ORD-002509,2025-01-26,payment,credit_card,18244.15,successful
PAY-0002510,ORD-002510,2026-07-22,payment,upi,19151.32,successful
PAY-0002511,ORD-002511,2026-04-07,payment,wallet,7104.71,successful
PAY-0002512,ORD-002512,2026-07-03,payment,debit_card,7408.72,successful
PAY-0002513,ORD-002513,2026-04-12,payment,wallet,5110.25,successful
PAY-0002514,ORD-002514,2025-01-02,payment,credit_card,15978.5,successful
PAY-0002515,ORD-002515,2026-04-15,payment,debit_card,15198.78,failed
PAY-0002516,ORD-002516,2026-02-11,payment,debit_card,16927.47,successful
PAY-0002517,ORD-002517,2026-05-08,payment,upi,27228.24,successful
PAY-0002518,ORD-002518,2025-08-27,payment,credit_card,5843.7,successful
PAY-0002519,ORD-002519,2026-02-21,payment,upi,18876.92,successful
PAY-0002520,ORD-002520,2026-06-04,payment,wallet,13676.44,pending
PAY-0002521,ORD-002521,2026-07-19,payment,credit_card,7599.99,successful
PAY-0002522,ORD-002522,2026-04-18,payment,upi,3342.98,successful
PAY-0002523,ORD-002523,2025-07-27,payment,upi,17201.45,pending
PAY-0002524,ORD-002524,2026-05-31,payment,debit_card,19876.52,successful
PAY-0002525,ORD-002525,2026-05-24,payment,net_banking,44532.35,successful
PAY-0002526,ORD-002526,2025-04-27,payment,debit_card,31700.87,failed
PAY-0002527,ORD-002527,2026-02-23,payment,upi,19751.71,failed
PAY-0002528,ORD-002528,2025-02-14,payment,net_banking,60490.3,successful
PAY-0002529,ORD-002529,2026-02-22,payment,debit_card,5680.59,successful
PAY-0002530,ORD-002530,2026-05-28,payment,upi,2492.55,successful
PAY-0002531,ORD-002531,2026-06-16,payment,upi,30473.84,successful
PAY-0002532,ORD-002532,2026-05-28,payment,wallet,1008.33,successful
PAY-0002533,ORD-002533,2026-07-31,payment,debit_card,33912.85,failed
PAY-0002534,ORD-002534,2026-07-27,payment,debit_card,10888.05,successful
PAY-0002535,ORD-002535,2025-05-17,payment,credit_card,1193.34,successful
PAY-0002536,ORD-002536,2026-05-03,payment,upi,4056.38,successful
PAY-0002537,ORD-002537,2025-07-13,payment,upi,23904.63,failed
PAY-0002538,ORD-002538,2025-12-31,payment,upi,2920.11,failed
PAY-0002539,ORD-002539,2025-04-26,payment,wallet,10733.56,successful
PAY-0002540,ORD-002540,2025-11-07,payment,upi,2049.29,successful
PAY-0002541,ORD-002541,2026-01-28,payment,credit_card,30846.67,successful
PAY-0002542,ORD-002542,2026-07-11,payment,upi,14947.91,successful
PAY-0002543,ORD-002543,2026-07-12,payment,debit_card,27258.15,successful
PAY-0002544,ORD-002544,2026-04-08,payment,net_banking,28550.63,successful
PAY-0002545,ORD-002545,2025-12-06,payment,wallet,11843.45,successful
PAY-0002546,ORD-002546,2026-06-30,payment,credit_card,8560.19,successful
PAY-0002547,ORD-002547,2025-03-03,payment,net_banking,27124.88,successful
PAY-0002548,ORD-002548,2026-07-29,payment,upi,31854.1,successful
PAY-0002549,ORD-002549,2025-08-26,payment,debit_card,12190.82,successful
PAY-0002550,ORD-002550,2025-08-21,payment,credit_card,853.9,successful
PAY-0002551,ORD-002551,2026-06-15,payment,wallet,9914.44,successful
PAY-0002552,ORD-002552,2026-04-19,payment,upi,1305.53,successful
PAY-0002553,ORD-002553,2026-05-06,payment,net_banking,14980.7,successful
PAY-0002554,ORD-002554,2026-02-02,payment,upi,6551.19,successful
PAY-0002555,ORD-002555,2026-04-01,payment,upi,8491.57,successful
PAY-0002556,ORD-002556,2025-06-07,payment,net_banking,40288.15,successful
PAY-0002557,ORD-002557,2026-07-30,payment,wallet,33772.82,successful
PAY-0002558,ORD-002558,2026-06-07,payment,debit_card,17929.38,successful
PAY-0002559,ORD-002559,2026-01-21,payment,credit_card,10371.94,successful
PAY-0002560,ORD-002560,2025-10-18,payment,upi,22539.79,failed
PAY-0002561,ORD-002561,2026-07-16,payment,wallet,38524.3,successful
PAY-0002562,ORD-002562,2025-09-18,payment,credit_card,7254.3,successful
PAY-0002563,ORD-002563,2026-07-06,payment,wallet,15516.88,failed
PAY-0002564,ORD-002564,2026-06-14,payment,debit_card,29945.33,successful
PAY-0002565,ORD-002565,2026-07-06,payment,wallet,17134.36,successful
PAY-0002566,ORD-002566,2026-04-12,payment,upi,25044.87,successful
PAY-0002567,ORD-002567,2025-09-06,payment,debit_card,5653.92,successful
PAY-0002568,ORD-002568,2026-02-07,payment,upi,39271.38,pending
PAY-0002569,ORD-002569,2026-07-31,payment,upi,29601.31,successful
PAY-0002570,ORD-002570,2025-11-04,payment,credit_card,16313.72,pending
PAY-0002571,ORD-002571,2026-07-14,payment,credit_card,12181.65,failed
