session_id,customer_id,session_start,traffic_source,device_type,started_checkout,completed_purchase,order_id
SES-0001890,CUST-01632,2026-03-04 10:26:00,social,desktop,True,True,ORD-004745
SES-0001891,CUST-01017,2026-05-24 00:35:00,organic_search,mobile,True,True,ORD-004414
SES-0001892,CUST-01078,2025-09-16 08:08:00,organic_search,mobile,False,False,
SES-0001893,CUST-01541,2025-09-14 03:49:00,social,desktop,False,False,
SES-0001894,CUST-01483,2025-11-21 10:56:00,paid_search,mobile,False,False,
SES-0001895,,2025-05-19 03:49:00,social,mobile,False,False,
SES-0001896,CUST-01863,2026-06-28 12:10:00,organic_search,mobile,False,False,
SES-0001897,CUST-00425,2025-07-23 22:40:00,paid_search,mobile,False,False,
SES-0001898,,2026-01-18 11:37:00,affiliate,mobile,False,False,
SES-0001899,CUST-01429,2026-05-12 19:12:00,affiliate,mobile,True,False,
SES-0001900,CUST-01157,2026-05-23 17:23:00,email,desktop,False,False,
SES-0001901,CUST-01986,2025-04-05 14:40:00,paid_search,mobile,False,False,
SES-0001902,,2025-11-10 18:44:00,affiliate,mobile,True,False,
SES-0001903,CUST-00823,2025-11-02 04:14:00,affiliate,mobile,False,False,
SES-0001904,,2025-02-24 18:54:00,paid_search,desktop,False,False,
SES-0001905,,2026-01-11 19:23:00,paid_search,mobile,False,False,
SES-0001906,CUST-01495,2026-01-28 11:07:00,affiliate,mobile,False,False,
SES-0001907,CUST-00432,2025-11-02 08:54:00,direct,mobile,False,False,
SES-0001908,CUST-01167,2025-10-23 01:50:00,email,mobile,False,False,
SES-0001909,CUST-00880,2025-10-28 09:27:00,direct,desktop,False,False,
SES-0001910,CUST-00398,2026-01-25 21:20:00,email,desktop,False,False,
SES-0001911,CUST-00296,2025-07-26 11:30:00,direct,desktop,False,False,
SES-0001912,CUST-01242,2026-02-07 23:08:00,email,desktop,True,True,ORD-003749
SES-0001913,CUST-00457,2025-07-02 20:32:00,social,desktop,True,True,ORD-007393
SES-0001914,,2026-02-01 09:35:00,social,desktop,False,False,
SES-0001915,CUST-00998,2026-07-28 02:40:00,organic_search,mobile,False,False,
SES-0001916,CUST-00451,2026-03-31 14:53:00,paid_search,desktop,False,False,
SES-0001917,,2026-03-22 22:45:00,direct,desktop,False,False,
SES-0001918,CUST-01101,2026-06-11 17:33:00,direct,desktop,False,False,
SES-0001919,CUST-01441,2025-06-12 03:36:00,paid_search,mobile,False,False,
SES-0001920,CUST-00834,2026-01-25 03:39:00,direct,mobile,False,False,
SES-0001921,CUST-01651,2025-02-18 02:00:00,direct,mobile,False,False,
SES-0001922,CUST-01129,2025-10-08 11:20:00,paid_search,mobile,False,False,
SES-0001923,,2026-06-20 02:11:00,paid_search,desktop,False,False,
SES-0001924,CUST-00314,2025-12-17 21:00:00,direct,mobile,True,True,ORD-007987
SES-0001925,CUST-01571,2026-06-24 05:57:00,paid_search,mobile,True,False,
SES-0001926,CUST-00023,2026-01-03 03:03:00,organic_search,desktop,True,False,
SES-0001927,CUST-01352,2025-06-15 21:46:00,organic_search,mobile,False,False,
SES-0001928,CUST-00294,2025-05-27 13:36:00,social,desktop,False,False,
SES-0001929,CUST-00336,2026-03-10 12:38:00,paid_search,mobile,False,False,
SES-0001930,,2025-11-15 06:48:00,direct,mobile,False,False,
SES-0001931,CUST-00348,2025-12-23 05:44:00,affiliate,mobile,False,False,
SES-0001932,,2026-04-26 15:57:00,direct,desktop,False,False,
SES-0001933,CUST-01001,2025-11-25 10:42:00,paid_search,mobile,False,False,
SES-0001934,CUST-01266,2025-04-08 08:32:00,organic_search,mobile,False,False,
SES-0001935,CUST-00593,2025-08-05 00:30:00,organic_search,desktop,True,True,ORD-005354
SES-0001936,,2025-03-28 04:04:00,paid_search,desktop,False,False,
SES-0001937,CUST-01821,2025-10-01 10:07:00,organic_search,desktop,True,False,
SES-0001938,CUST-00585,2026-03-14 09:04:00,paid_search,mobile,True,True,ORD-004780
SES-0001939,,2026-04-09 10:35:00,direct,desktop,False,False,
SES-0001940,CUST-00113,2026-07-15 14:24:00,social,mobile,False,False,
SES-0001941,CUST-01490,2025-06-10 20:37:00,organic_search,desktop,True,False,
SES-0001942,CUST-01664,2025-11-30 04:33:00,paid_search,desktop,False,False,
SES-0001943,CUST-01758,2025-12-23 04:23:00,email,mobile,False,False,
SES-0001944,,2025-06-26 05:15:00,email,tablet,False,False,
SES-0001945,CUST-01866,2026-07-27 06:53:00,organic_search,mobile,False,False,
SES-0001946,,2026-03-04 05:26:00,direct,mobile,True,False,
SES-0001947,CUST-00460,2025-06-24 22:52:00,social,mobile,False,False,
SES-0001948,CUST-01199,2026-04-22 15:53:00,paid_search,desktop,False,False,
SES-0001949,CUST-00095,2025-07-29 00:42:00,paid_search,mobile,True,True,ORD-000664
SES-0001950,CUST-01942,2025-03-17 07:47:00,organic_search,mobile,True,False,
SES-0001951,,2025-12-20 10:16:00,organic_search,mobile,False,False,
SES-0001952,CUST-00581,2025-09-08 15:56:00,social,mobile,False,False,
SES-0001953,,2026-04-28 23:16:00,social,desktop,False,False,
SES-0001954,CUST-00436,2026-03-20 09:44:00,organic_search,mobile,False,False,
SES-0001955,CUST-00714,2025-01-28 02:53:00,organic_search,desktop,True,True,ORD-001999
SES-0001956,CUST-01732,2025-12-11 11:01:00,affiliate,mobile,False,False,
SES-0001957,,2025-10-27 15:16:00,paid_search,desktop,False,False,
SES-0001958,CUST-00413,2026-05-15 17:23:00,social,mobile,False,False,
SES-0001959,CUST-00518,2025-05-21 01:13:00,affiliate,tablet,False,False,
SES-0001960,,2025-05-05 11:26:00,direct,desktop,False,False,
SES-0001961,,2025-03-06 00:47:00,paid_search,desktop,False,False,
SES-0001962,CUST-00837,2026-06-30 01:25:00,email,desktop,False,False,
SES-0001963,CUST-00468,2026-05-19 21:10:00,social,mobile,True,True,ORD-007995
SES-0001964,CUST-01177,2025-12-05 20:13:00,social,mobile,False,False,
SES-0001965,,2025-08-30 22:36:00,organic_search,desktop,False,False,
SES-0001966,CUST-00278,2025-06-05 03:34:00,paid_search,desktop,False,False,
SES-0001967,,2025-08-18 15:12:00,direct,mobile,False,False,
SES-0001968,CUST-01466,2026-02-19 13:06:00,social,mobile,False,False,
SES-0001969,,2025-11-08 01:52:00,organic_search,mobile,False,False,
SES-0001970,,2026-03-10 19:46:00,email,mobile,True,False,
SES-0001971,CUST-01680,2026-03-06 11:43:00,paid_search,mobile,False,False,
SES-0001972,CUST-00394,2025-08-03 06:14:00,organic_search,mobile,False,False,
SES-0001973,CUST-01773,2026-06-05 21:09:00,paid_search,desktop,False,False,
SES-0001974,,2025-10-16 23:09:00,organic_search,mobile,False,False,
SES-0001975,CUST-00396,2026-01-06 05:19:00,affiliate,mobile,False,False,
SES-0001976,CUST-01592,2025-12-18 07:25:00,social,mobile,False,False,
SES-0001977,CUST-00070,2025-10-20 12:08:00,organic_search,mobile,True,True,ORD-003446
SES-0001978,,2026-07-02 15:04:00,social,mobile,False,False,
SES-0001979,CUST-00115,2026-02-22 15:32:00,email,desktop,True,False,
SES-0001980,,2025-12-11 19:36:00,social,desktop,False,False,
SES-0001981,CUST-01681,2025-05-21 03:34:00,paid_search,tablet,True,False,
SES-0001982,,2025-05-08 02:40:00,paid_search,mobile,False,False,
SES-0001983,CUST-00295,2025-07-19 04:22:00,direct,mobile,True,True,ORD-003744
SES-0001984,CUST-00111,2026-07-27 14:16:00,social,mobile,False,False,
SES-0001985,CUST-01333,2025-05-19 21:29:00,social,mobile,False,False,
SES-0001986,,2026-05-19 12:02:00,paid_search,mobile,False,False,
SES-0001987,,2025-10-07 23:03:00,organic_search,mobile,False,False,
SES-0001988,CUST-00415,2025-07-01 20:14:00,paid_search,mobile,False,False,
SES-0001989,CUST-00215,2025-04-29 03:20:00,direct,desktop,False,False,
SES-0001990,CUST-01611,2025-03-23 02:41:00,affiliate,mobile,True,True,ORD-005728
SES-0001991,,2025-01-15 01:48:00,organic_search,mobile,False,False,
SES-0001992,,2026-05-04 11:11:00,social,desktop,False,False,
SES-0001993,CUST-01364,2026-05-23 21:56:00,social,mobile,True,False,
SES-0001994,,2025-03-22 01:02:00,social,mobile,False,False,
SES-0001995,,2025-05-06 04:07:00,paid_search,mobile,False,False,
SES-0001996,CUST-01157,2025-07-27 19:47:00,paid_search,mobile,False,False,
SES-0001997,,2025-12-03 19:28:00,social,mobile,True,False,
SES-0001998,,2026-07-08 21:23:00,social,mobile,False,False,
SES-0001999,CUST-01264,2025-06-09 06:50:00,social,mobile,False,False,
SES-0002000,CUST-00094,2025-04-06 00:40:00,paid_search,mobile,False,False,
SES-0002001,,2025-02-10 23:12:00,social,desktop,False,False,
SES-0002002,,2026-01-08 05:53:00,paid_search,desktop,False,False,
SES-0002003,,2025-01-10 10:27:00,social,desktop,False,False,
SES-0002004,CUST-01789,2025-07-26 16:23:00,affiliate,mobile,True,True,ORD-001496
SES-0002005,CUST-00087,2025-10-11 17:09:00,direct,desktop,False,False,
SES-0002006,,2026-01-11 11:24:00,paid_search,mobile,False,False,
SES-0002007,,2025-04-08 18:28:00,paid_search,desktop,False,False,
SES-0002008,,2025-08-29 09:54:00,direct,mobile,False,False,
SES-0002009,CUST-01120,2025-09-29 08:14:00,affiliate,mobile,False,False,
SES-0002010,CUST-01980,2026-06-11 06:36:00,direct,desktop,True,False,
SES-0002011,,2025-08-12 13:51:00,social,desktop,False,False,
SES-0002012,,2026-05-22 06:06:00,social,mobile,False,False,
SES-0002013,,2025-01-29 03:34:00,email,mobile,False,False,
SES-0002014,CUST-00444,2025-05-07 10:40:00,organic_search,mobile,True,True,ORD-003305
SES-0002015,CUST-00793,2025-10-27 02:41:00,paid_search,mobile,False,False,
SES-0002016,,2026-07-24 00:08:00,organic_search,tablet,False,False,
SES-0002017,CUST-00626,2026-02-23 23:41:00,social,desktop,False,False,
SES-0002018,CUST-00390,2026-01-17 02:19:00,organic_search,mobile,False,False,
SES-0002019,CUST-00428,2025-01-29 07:44:00,paid_search,mobile,False,False,
SES-0002020,CUST-01112,2025-09-15 03:12:00,affiliate,mobile,False,False,
SES-0002021,CUST-01036,2026-05-24 20:42:00,organic_search,desktop,False,False,
SES-0002022,CUST-01764,2025-03-21 19:49:00,organic_search,mobile,False,False,
SES-0002023,,2025-10-30 07:05:00,direct,mobile,False,False,
SES-0002024,CUST-00398,2025-12-30 20:40:00,paid_search,desktop,False,False,
SES-0002025,CUST-01757,2025-05-07 00:38:00,email,desktop,True,False,
SES-0002026,CUST-00077,2025-10-01 05:42:00,organic_search,mobile,False,False,
SES-0002027,CUST-00584,2025-07-24 00:46:00,organic_search,mobile,False,False,
SES-0002028,CUST-00753,2026-05-10 05:06:00,email,mobile,False,False,
SES-0002029,CUST-01203,2025-08-20 22:17:00,direct,mobile,False,False,
SES-0002030,,2025-12-13 00:40:00,organic_search,desktop,False,False,
SES-0002031,CUST-01613,2025-06-26 06:27:00,social,mobile,False,False,
SES-0002032,CUST-01715,2025-09-15 06:18:00,paid_search,desktop,True,True,ORD-003764
SES-0002033,CUST-01328,2025-12-20 15:11:00,organic_search,mobile,False,False,
SES-0002034,CUST-01416,2026-05-19 14:48:00,email,mobile,False,False,
SES-0002035,,2026-04-25 06:56:00,direct,desktop,False,False,
SES-0002036,,2025-03-14 13:15:00,email,desktop,False,False,
SES-0002037,CUST-01157,2025-04-05 06:15:00,organic_search,mobile,False,False,
SES-0002038,,2025-07-09 22:59:00,affiliate,mobile,True,False,
SES-0002039,,2026-01-18 01:19:00,social,mobile,False,False,
SES-0002040,,2025-09-23 19:21:00,affiliate,mobile,False,False,
SES-0002041,,2025-03-30 17:20:00,affiliate,desktop,False,False,
SES-0002042,,2025-07-31 10:14:00,affiliate,mobile,True,False,
SES-0002043,CUST-00888,2025-11-15 04:02:00,social,mobile,False,False,
SES-0002044,CUST-00966,2025-10-01 14:19:00,organic_search,desktop,False,False,
SES-0002045,CUST-00864,2025-07-31 02:51:00,paid_search,mobile,False,False,
SES-0002046,,2025-09-02 02:54:00,social,mobile,False,False,
SES-0002047,,2026-02-05 05:10:00,social,mobile,True,False,
SES-0002048,,2025-08-28 23:58:00,direct,mobile,False,False,
SES-0002049,,2025-12-19 23:36:00,email,mobile,False,False,
SES-0002050,CUST-00060,2026-01-24 21:44:00,organic_search,desktop,False,False,
SES-0002051,CUST-01814,2025-11-25 00:10:00,organic_search,mobile,True,True,ORD-005233
SES-0002052,CUST-00429,2025-11-16 09:51:00,affiliate,mobile,False,False,
SES-0002053,CUST-01570,2025-05-23 11:33:00,organic_search,mobile,False,False,
SES-0002054,,2025-04-22 17:00:00,email,mobile,False,False,
SES-0002055,,2026-03-06 09:03:00,direct,desktop,False,False,
SES-0002056,CUST-00806,2026-03-29 20:45:00,direct,mobile,False,False,
SES-0002057,CUST-01837,2026-01-03 19:09:00,direct,mobile,False,False,
SES-0002058,CUST-00894,2026-05-25 19:17:00,organic_search,tablet,False,False,
SES-0002059,CUST-01330,2025-12-01 08:50:00,paid_search,mobile,True,True,ORD-001854
SES-0002060,CUST-01713,2025-02-14 03:11:00,email,desktop,False,False,
SES-0002061,,2026-04-23 16:59:00,affiliate,mobile,False,False,
SES-0002062,CUST-01241,2026-07-27 14:18:00,direct,mobile,False,False,
SES-0002063,CUST-01259,2026-03-11 06:23:00,email,mobile,False,False,
SES-0002064,CUST-00293,2026-03-23 20:37:00,organic_search,mobile,False,False,
SES-0002065,CUST-00893,2026-06-01 02:43:00,social,mobile,False,False,
SES-0002066,CUST-01012,2025-09-12 10:19:00,social,desktop,False,False,
SES-0002067,CUST-00198,2025-01-02 08:12:00,paid_search,mobile,False,False,
SES-0002068,CUST-00402,2026-03-31 13:53:00,social,desktop,False,False,
SES-0002069,CUST-00355,2025-09-16 10:58:00,organic_search,mobile,False,False,
SES-0002070,,2025-06-07 16:18:00,social,mobile,False,False,
SES-0002071,CUST-00670,2025-12-20 03:25:00,direct,desktop,False,False,
SES-0002072,,2025-05-01 06:45:00,social,desktop,False,False,
SES-0002073,CUST-01404,2026-07-08 15:19:00,email,desktop,False,False,
SES-0002074,,2025-02-11 20:59:00,social,mobile,False,False,
SES-0002075,CUST-00298,2025-10-16 15:00:00,social,desktop,False,False,
SES-0002076,CUST-01901,2026-03-01 11:52:00,paid_search,mobile,False,False,
SES-0002077,CUST-00407,2025-05-18 00:06:00,paid_search,mobile,False,False,
SES-0002078,CUST-00613,2026-02-21 16:35:00,social,desktop,False,False,
SES-0002079,CUST-01422,2025-02-06 01:32:00,organic_search,tablet,True,True,ORD-005617
SES-0002080,,2025-03-14 15:55:00,affiliate,desktop,True,False,
SES-0002081,CUST-00443,2025-11-18 03:22:00,paid_search,mobile,True,True,ORD-006586
SES-0002082,CUST-01924,2025-07-11 22:47:00,organic_search,desktop,True,True,ORD-004660
SES-0002083,,2025-08-04 07:52:00,paid_search,desktop,False,False,
SES-0002084,CUST-01106,2026-02-21 03:05:00,paid_search,mobile,False,False,
SES-0002085,CUST-00996,2026-05-01 15:01:00,email,desktop,True,True,ORD-001292
SES-0002086,CUST-01563,2025-05-29 09:55:00,social,mobile,False,False,
SES-0002087,CUST-01211,2025-12-09 14:54:00,email,mobile,True,False,
SES-0002088,,2025-10-10 15:00:00,affiliate,mobile,False,False,
SES-0002089,CUST-00057,2025-04-04 10:41:00,paid_search,desktop,True,False,
SES-0002090,CUST-01180,2025-02-07 12:02:00,paid_search,mobile,False,False,
SES-0002091,,2026-02-14 04:53:00,direct,mobile,False,False,
SES-0002092,,2025-06-19 07:44:00,social,desktop,False,False,
SES-0002093,CUST-01372,2025-09-25 10:09:00,paid_search,mobile,True,False,
SES-0002094,CUST-01876,2025-04-26 20:39:00,social,mobile,True,True,ORD-003582
SES-0002095,CUST-01561,2025-04-22 13:06:00,email,mobile,True,True,ORD-007975
SES-0002096,CUST-01716,2026-07-18 04:56:00,affiliate,desktop,False,False,
SES-0002097,CUST-00447,2026-04-08 08:31:00,paid_search,mobile,False,False,
SES-0002098,CUST-00479,2026-03-07 15:18:00,organic_search,desktop,False,False,
SES-0002099,,2025-05-07 14:31:00,social,desktop,False,False,
SES-0002100,,2025-11-26 00:43:00,social,desktop,False,False,
SES-0002101,,2026-06-27 10:07:00,email,mobile,True,False,
SES-0002102,,2025-03-18 19:07:00,affiliate,mobile,False,False,
SES-0002103,CUST-01173,2025-05-22 15:00:00,affiliate,mobile,False,False,
SES-0002104,CUST-00058,2025-11-23 13:15:00,paid_search,desktop,False,False,
SES-0002105,CUST-00440,2026-05-08 22:20:00,organic_search,mobile,False,False,
SES-0002106,CUST-01612,2026-02-05 02:14:00,paid_search,desktop,False,False,
SES-0002107,CUST-00598,2025-05-24 19:47:00,paid_search,mobile,False,False,
SES-0002108,CUST-01555,2025-03-05 15:56:00,organic_search,mobile,True,True,ORD-003458
SES-0002109,CUST-00064,2026-06-20 01:57:00,affiliate,mobile,False,False,
SES-0002110,CUST-00686,2026-01-02 13:46:00,paid_search,tablet,True,True,ORD-007555
SES-0002111,CUST-01290,2026-01-05 20:52:00,paid_search,desktop,True,True,ORD-007281
SES-0002112,CUST-01193,2026-03-15 00:51:00,email,mobile,True,True,ORD-001637
SES-0002113,CUST-01448,2025-10-25 14:22:00,direct,mobile,True,False,
SES-0002114,CUST-00600,2025-11-06 20:23:00,affiliate,mobile,False,False,
SES-0002115,CUST-00020,2026-04-09 02:22:00,social,mobile,False,False,
SES-0002116,,2025-10-16 21:44:00,email,mobile,False,False,
SES-0002117,CUST-00981,2026-04-07 05:52:00,affiliate,mobile,False,False,
SES-0002118,CUST-01532,2025-07-06 08:59:00,social,mobile,True,True,ORD-003697
SES-0002119,CUST-01543,2025-01-16 13:22:00,organic_search,mobile,True,True,ORD-003000
SES-0002120,CUST-00827,2025-08-07 22:23:00,social,mobile,True,True,ORD-003153
SES-0002121,CUST-01259,2025-02-19 11:37:00,social,desktop,False,False,
SES-0002122,CUST-00928,2026-03-29 13:06:00,organic_search,desktop,True,False,
SES-0002123,CUST-01469,2026-01-06 05:10:00,paid_search,mobile,True,True,ORD-000699
SES-0002124,CUST-00817,2025-06-07 14:57:00,social,mobile,False,False,
SES-0002125,CUST-01581,2026-01-02 00:40:00,organic_search,mobile,False,False,
SES-0002126,CUST-00755,2026-03-29 11:32:00,email,desktop,True,True,ORD-002161
SES-0002127,,2025-03-20 17:36:00,paid_search,desktop,False,False,
SES-0002128,,2025-06-15 13:41:00,organic_search,desktop,False,False,
SES-0002129,CUST-01857,2025-10-16 04:45:00,affiliate,tablet,True,False,
SES-0002130,CUST-01177,2026-04-03 08:16:00,organic_search,mobile,False,False,
SES-0002131,CUST-01634,2026-06-22 08:25:00,paid_search,mobile,False,False,
SES-0002132,CUST-00740,2026-02-22 05:48:00,social,desktop,True,True,ORD-004098
SES-0002133,CUST-01264,2025-03-17 17:24:00,organic_search,mobile,True,True,ORD-004738
SES-0002134,CUST-01746,2026-07-01 18:54:00,paid_search,desktop,False,False,
SES-0002135,,2025-11-09 11:56:00,direct,mobile,False,False,
SES-0002136,,2025-07-16 19:36:00,email,mobile,False,False,
SES-0002137,CUST-01241,2025-03-20 03:43:00,paid_search,mobile,False,False,
SES-0002138,,2025-02-07 10:48:00,direct,mobile,True,False,
SES-0002139,,2026-04-11 09:04:00,direct,mobile,False,False,
SES-0002140,,2025-06-17 07:45:00,direct,desktop,False,False,
SES-0002141,,2025-04-14 13:44:00,social,mobile,False,False,
SES-0002142,CUST-00966,2025-05-04 16:57:00,direct,tablet,True,False,
SES-0002143,,2025-05-29 05:01:00,paid_search,desktop,True,False,
SES-0002144,CUST-01189,2025-05-10 05:03:00,paid_search,desktop,False,False,
SES-0002145,,2026-05-29 08:54:00,organic_search,mobile,False,False,
SES-0002146,,2026-02-10 07:07:00,email,desktop,False,False,
SES-0002147,CUST-00740,2025-03-17 21:59:00,direct,mobile,False,False,
SES-0002148,,2025-01-10 16:29:00,organic_search,tablet,False,False,
SES-0002149,CUST-00287,2026-07-21 09:09:00,paid_search,mobile,False,False,
SES-0002150,CUST-00488,2025-08-22 12:44:00,email,desktop,True,False,
SES-0002151,CUST-01892,2025-10-06 07:02:00,paid_search,mobile,False,False,
SES-0002152,,2025-04-12 23:16:00,organic_search,desktop,False,False,
SES-0002153,,2026-07-18 14:20:00,email,mobile,False,False,
SES-0002154,,2026-07-06 16:45:00,paid_search,mobile,False,False,
SES-0002155,,2025-05-09 00:36:00,social,desktop,False,False,
SES-0002156,CUST-00432,2025-01-09 21:03:00,organic_search,desktop,False,False,
SES-0002157,CUST-01465,2025-08-24 17:15:00,social,desktop,False,False,
SES-0002158,,2026-05-29 11:16:00,paid_search,mobile,False,False,
SES-0002159,CUST-01493,2025-09-30 09:33:00,direct,desktop,False,False,
SES-0002160,CUST-01470,2026-01-22 13:46:00,direct,mobile,False,False,
SES-0002161,CUST-01824,2025-09-15 13:04:00,organic_search,desktop,False,False,
SES-0002162,CUST-00879,2026-02-04 11:31:00,paid_search,mobile,False,False,
SES-0002163,,2025-01-26 06:12:00,paid_search,mobile,False,False,
