order_id,customer_id,order_date,order_status,sales_channel,currency,gross_merchandise_amount,discount_amount,subtotal_amount,shipping_amount,tax_amount,order_total_amount
ORD-002388,CUST-00943,2026-07-23,shipped,mobile_app,INR,4956.02,119.33,4836.6900000000005,0,870.6,5707.29
ORD-002389,CUST-01576,2025-10-21,completed,web,INR,13416.48,1524.7,11891.779999999999,0,2140.52,14032.3
ORD-002390,CUST-00001,2026-06-04,completed,mobile_app,INR,37055.479999999996,376.4,36679.08,0,6602.23,43281.31
ORD-002391,CUST-00711,2025-12-16,completed,web,INR,20500.42,1025.02,19475.4,0,3505.57,22980.97
ORD-002392,CUST-01842,2026-03-25,completed,mobile_app,INR,41891.25000000001,2587.06,39304.19,0,7074.75,46378.94
ORD-002393,CUST-00789,2026-01-08,completed,web,INR,26163.25,2634.0099999999998,23529.239999999998,0,4235.26,27764.5
ORD-002394,CUST-00199,2025-04-20,completed,web,INR,11490.0,541.95,10948.050000000001,0,1970.65,12918.7
ORD-002395,CUST-00858,2025-05-16,completed,mobile_app,INR,7681.32,0.0,7681.32,0,1382.64,9063.96
ORD-002396,CUST-01365,2025-10-16,completed,web,INR,10015.279999999999,1001.53,9013.75,0,1622.48,10636.23
ORD-002397,CUST-01993,2025-03-31,shipped,web,INR,6398.76,0.0,6398.76,0,1151.78,7550.54
ORD-002398,CUST-01258,2026-07-05,completed,mobile_app,INR,16015.18,2088.59,13926.59,0,2506.79,16433.38
ORD-002399,CUST-00102,2025-05-03,completed,web,INR,11680.95,0.0,11680.95,0,2102.57,13783.52
ORD-002400,CUST-01619,2025-12-12,cancelled,web,INR,4568.78,254.56,4314.22,0,776.56,5090.78
ORD-002401,CUST-01561,2025-11-26,completed,mobile_app,INR,7767.91,738.49,7029.42,0,1265.3,8294.72
ORD-002402,CUST-01303,2026-03-23,shipped,web,INR,10467.75,867.73,9600.02,0,1728.0,11328.02
ORD-002403,CUST-01794,2025-12-29,returned,web,INR,5425.63,316.01,5109.62,0,919.73,6029.35
ORD-002404,CUST-01539,2026-07-08,shipped,mobile_app,INR,1266.56,189.98,1076.58,79,193.78,1349.36
ORD-002405,CUST-00465,2026-07-13,completed,mobile_app,INR,5093.15,509.31,4583.84,0,825.09,5408.93
ORD-002406,CUST-00843,2026-07-21,completed,web,INR,11357.42,453.26,10904.16,0,1962.75,12866.91
ORD-002407,CUST-01015,2025-11-29,cancelled,web,INR,25485.79,4084.61,21401.18,0,3852.21,25253.39
ORD-002408,CUST-00978,2026-04-13,cancelled,web,INR,8758.119999999999,219.09,8539.03,0,1537.03,10076.06
ORD-002409,CUST-01278,2026-02-07,completed,web,INR,13916.8,1391.68,12525.12,0,2254.52,14779.64
ORD-002410,CUST-01404,2026-05-25,completed,web,INR,21281.4,1064.07,20217.33,0,3639.12,23856.45
ORD-002411,CUST-00208,2026-07-07,cancelled,mobile_app,INR,19877.47,1227.65,18649.82,0,3356.97,22006.79
ORD-002412,CUST-01137,2025-12-13,cancelled,web,INR,6869.43,686.94,6182.49,0,1112.85,7295.34
ORD-002413,CUST-00078,2026-04-24,completed,web,INR,37994.75,1387.9099999999999,36606.840000000004,0,6589.23,43196.07
ORD-002414,CUST-01024,2026-06-25,completed,mobile_app,INR,59166.83,2227.54,56939.29,0,10249.07,67188.36
ORD-002415,CUST-00845,2025-03-21,completed,web,INR,14687.8,2820.6499999999996,11867.15,0,2136.09,14003.24
ORD-002416,CUST-00412,2026-07-12,completed,mobile_app,INR,48163.11,58.67,48104.44,0,8658.8,56763.24
ORD-002417,CUST-01982,2025-09-18,shipped,mobile_app,INR,6932.55,693.26,6239.29,0,1123.07,7362.36
ORD-002418,CUST-00517,2026-04-16,completed,web,INR,10604.240000000002,0.0,10604.240000000002,0,1908.76,12513.0
ORD-002419,CUST-00113,2026-07-13,completed,web,INR,11936.42,635.1700000000001,11301.25,0,2034.22,13335.47
ORD-002420,CUST-00717,2025-08-12,completed,web,INR,14631.78,1463.18,13168.6,0,2370.35,15538.95
ORD-002421,CUST-01515,2025-05-16,cancelled,web,INR,34357.5,1818.54,32538.96,0,5857.01,38395.97
ORD-002422,CUST-00019,2026-06-30,cancelled,web,INR,22736.55,1407.01,21329.54,0,3839.32,25168.86
ORD-002423,CUST-00986,2026-03-25,cancelled,web,INR,27022.260000000002,0.0,27022.260000000002,0,4864.01,31886.27
ORD-002424,CUST-00835,2026-05-26,returned,web,INR,13301.65,119.18,13182.47,0,2372.84,15555.31
ORD-002425,CUST-01732,2026-07-30,pending,mobile_app,INR,10675.14,1316.63,9358.51,0,1684.53,11043.04
ORD-002426,CUST-00006,2026-03-31,completed,web,INR,23820.18,2040.48,21779.7,0,3920.35,25700.05
ORD-002427,CUST-00035,2026-07-24,completed,web,INR,17665.690000000002,0.0,17665.690000000002,0,3179.82,20845.51
ORD-002428,CUST-01131,2025-06-17,cancelled,web,INR,19131.850000000002,1080.32,18051.53,0,3249.28,21300.81
ORD-002429,CUST-00359,2025-12-26,completed,web,INR,2841.32,284.13,2557.19,0,460.29,3017.48
ORD-002430,CUST-01409,2025-07-06,completed,mobile_app,INR,32664.03,1599.4,31064.63,0,5591.63,36656.26
ORD-002431,CUST-00557,2026-02-05,pending,mobile_app,INR,10995.27,549.76,10445.51,0,1880.19,12325.7
ORD-002432,CUST-01125,2026-04-20,completed,web,INR,12632.05,0.0,12632.05,0,2273.77,14905.82
ORD-002433,CUST-00076,2025-12-26,returned,web,INR,35570.82,3623.63,31947.190000000002,0,5750.49,37697.68
ORD-002434,CUST-01388,2026-05-22,completed,web,INR,22342.489999999998,1401.09,20941.4,0,3769.45,24710.85
ORD-002435,CUST-01037,2026-05-11,completed,mobile_app,INR,12446.720000000001,0.0,12446.720000000001,0,2240.41,14687.13
ORD-002436,CUST-00001,2026-01-17,cancelled,web,INR,41488.149999999994,4545.38,36942.77,0,6649.7,43592.47
ORD-002437,CUST-00532,2026-05-12,shipped,mobile_app,INR,15965.15,1504.46,14460.69,0,2602.92,17063.61
ORD-002438,CUST-00119,2026-03-01,completed,web,INR,39752.71,6061.93,33690.78,0,6064.34,39755.12
ORD-002439,CUST-00090,2026-07-28,completed,web,INR,18413.050000000003,1940.2,16472.85,0,2965.11,19437.96
ORD-002440,CUST-01397,2025-08-11,completed,web,INR,13274.0,1637.21,11636.789999999999,0,2094.62,13731.41
ORD-002441,CUST-00856,2026-05-02,completed,web,INR,14957.27,224.16,14733.11,0,2651.96,17385.07
ORD-002442,CUST-01606,2026-06-02,completed,web,INR,24642.92,4181.61,20461.309999999998,0,3683.04,24144.35
ORD-002443,CUST-00516,2025-11-06,completed,web,INR,7572.12,757.21,6814.91,0,1226.68,8041.59
ORD-002444,CUST-01436,2025-07-03,completed,web,INR,13801.86,307.41,13494.45,0,2429.0,15923.45
ORD-002445,CUST-01231,2026-03-27,completed,mobile_app,INR,13681.24,0.0,13681.24,0,2462.62,16143.86
ORD-002446,CUST-01327,2026-06-17,completed,web,INR,19418.69,2632.69,16786.0,0,3021.48,19807.48
ORD-002447,CUST-01657,2026-04-12,completed,mobile_app,INR,5446.83,0.0,5446.83,0,980.43,6427.26
ORD-002448,CUST-01415,2026-07-13,completed,web,INR,3770.51,377.04999999999995,3393.46,0,610.82,4004.28
ORD-002449,CUST-01492,2025-04-24,completed,web,INR,10205.12,0.0,10205.12,0,1836.92,12042.04
ORD-002450,CUST-01480,2025-09-17,returned,web,INR,16530.85,0.0,16530.85,0,2975.55,19506.4
ORD-002451,CUST-00895,2026-04-30,pending,mobile_app,INR,4883.94,0.0,4883.94,0,879.11,5763.05
ORD-002452,CUST-01449,2026-07-25,cancelled,mobile_app,INR,4755.4,0.0,4755.4,0,855.97,5611.37
ORD-002453,CUST-01685,2026-03-18,completed,mobile_app,INR,15844.61,242.42,15602.19,0,2808.39,18410.58
ORD-002454,CUST-01477,2025-04-14,shipped,web,INR,17791.37,666.82,17124.55,0,3082.42,20206.97
ORD-002455,CUST-01216,2026-03-08,completed,web,INR,13343.11,1022.39,12320.72,0,2217.73,14538.45
ORD-002456,CUST-00149,2026-04-09,completed,mobile_app,INR,813.1,0.0,813.1,99,146.36,1058.46
ORD-002457,CUST-00874,2026-05-12,returned,mobile_app,INR,3743.16,501.7,3241.46,0,583.46,3824.92
ORD-002458,CUST-00127,2026-03-24,completed,web,INR,23321.05,959.58,22361.47,0,4025.06,26386.53
ORD-002459,CUST-00208,2026-07-07,returned,mobile_app,INR,2164.44,216.44,1948.0,79,350.64,2377.64
ORD-002460,CUST-00723,2026-04-29,shipped,web,INR,381.96,38.2,343.76,79,61.88,484.64
ORD-002461,CUST-00929,2026-04-24,completed,web,INR,19413.54,1740.15,17673.39,0,3181.21,20854.6
ORD-002462,CUST-01056,2026-07-31,completed,web,INR,1113.84,143.43,970.4100000000001,79,174.67,1224.08
ORD-002463,CUST-01801,2025-12-15,cancelled,web,INR,2754.97,413.25,2341.72,0,421.51,2763.23
ORD-002464,CUST-01526,2025-05-07,completed,web,INR,24004.22,555.5899999999999,23448.63,0,4220.75,27669.38
ORD-002465,CUST-00846,2025-08-13,completed,mobile_app,INR,1946.54,0.0,1946.54,79,350.38,2375.92
ORD-002466,CUST-00670,2026-04-05,completed,mobile_app,INR,17306.67,1730.67,15576.0,0,2803.68,18379.68
ORD-002467,CUST-01426,2026-05-22,pending,web,INR,48071.58,5361.35,42710.23,0,7687.84,50398.07
ORD-002468,CUST-00551,2026-03-05,completed,web,INR,11770.98,1884.71,9886.27,0,1779.53,11665.8
ORD-002469,CUST-01768,2025-08-07,pending,web,INR,47090.88,4164.85,42926.03,0,7726.69,50652.72
ORD-002470,CUST-01563,2025-04-24,shipped,web,INR,10375.14,518.76,9856.38,0,1774.15,11630.53
ORD-002471,CUST-01366,2025-09-28,completed,mobile_app,INR,23299.239999999998,1905.3400000000001,21393.9,0,3850.9,25244.8
ORD-002472,CUST-00499,2026-06-23,completed,web,INR,10789.8,0.0,10789.8,0,1942.16,12731.96
ORD-002473,CUST-01244,2025-12-23,cancelled,web,INR,68504.4,4417.24,64087.16,0,11535.69,75622.85
ORD-002474,CUST-01642,2026-06-30,completed,mobile_app,INR,1505.7,0.0,1505.7,49,271.03,1825.73
ORD-002475,CUST-00144,2026-01-18,completed,web,INR,16122.57,1612.26,14510.31,0,2611.86,17122.17
ORD-002476,CUST-00355,2026-07-19,completed,web,INR,8318.46,1098.88,7219.58,0,1299.52,8519.1
ORD-002477,CUST-01031,2025-09-28,cancelled,mobile_app,INR,3023.34,453.5,2569.84,0,462.57,3032.41
ORD-002478,CUST-00719,2026-01-02,shipped,web,INR,16407.02,2271.8,14135.22,0,2544.34,16679.56
ORD-002479,CUST-01420,2026-07-09,completed,web,INR,17671.489999999998,611.1400000000001,17060.35,0,3070.86,20131.21
ORD-002480,CUST-00803,2025-05-05,completed,web,INR,20795.48,3675.8999999999996,17119.58,0,3081.52,20201.1
ORD-002481,CUST-01994,2025-12-22,completed,web,INR,13942.460000000001,0.0,13942.460000000001,0,2509.64,16452.1
ORD-002482,CUST-00600,2025-09-17,cancelled,mobile_app,INR,7613.5,721.73,6891.77,0,1240.52,8132.29
ORD-002483,CUST-00721,2025-04-28,completed,mobile_app,INR,4887.01,488.7,4398.31,0,791.7,5190.01
ORD-002484,CUST-00007,2025-02-08,pending,web,INR,45675.33,4175.65,41499.68,0,7469.94,48969.62
ORD-002485,CUST-00495,2025-12-08,cancelled,web,INR,26042.9,459.86,25583.04,0,4604.95,30187.99
ORD-002486,CUST-00472,2026-06-28,completed,web,INR,9852.09,465.32,9386.769999999999,0,1689.62,11076.39
ORD-002487,CUST-01526,2026-06-27,returned,mobile_app,INR,233.28,0.0,233.28,79,41.99,354.27
ORD-002488,CUST-00676,2026-01-15,shipped,mobile_app,INR,4669.38,248.82,4420.56,0,795.7,5216.26
ORD-002489,CUST-00407,2026-02-21,shipped,web,INR,16713.93,500.11,16213.82,0,2918.49,19132.31
ORD-002490,CUST-00628,2025-07-09,completed,web,INR,7891.9,531.83,7360.07,0,1324.81,8684.88
ORD-002491,CUST-01126,2026-04-21,returned,mobile_app,INR,5379.23,271.74,5107.49,0,919.35,6026.84
ORD-002492,CUST-01572,2025-12-18,completed,mobile_app,INR,5189.0,0.0,5189.0,0,934.02,6123.02
ORD-002493,CUST-01958,2026-03-12,cancelled,web,INR,12814.15,0.0,12814.15,0,2306.55,15120.7
ORD-002494,CUST-00095,2026-06-21,completed,web,INR,8250.61,329.43,7921.18,0,1425.81,9346.99
ORD-002495,CUST-01682,2025-02-27,completed,web,INR,5061.54,759.23,4302.31,0,774.42,5076.73
ORD-002496,CUST-00778,2025-08-25,pending,web,INR,13758.689999999999,1923.08,11835.61,0,2130.41,13966.02
ORD-002497,CUST-01617,2026-03-15,completed,web,INR,9586.58,479.33,9107.25,0,1639.3,10746.55
ORD-002498,CUST-00076,2025-03-27,completed,web,INR,3149.64,0.0,3149.64,0,566.94,3716.58
ORD-002499,CUST-01253,2025-01-24,cancelled,mobile_app,INR,6311.679999999999,281.03,6030.65,0,1085.52,7116.17
ORD-002500,CUST-01862,2025-09-17,completed,mobile_app,INR,22730.79,2773.24,19957.55,0,3592.36,23549.91
ORD-002501,CUST-00079,2025-07-27,returned,web,INR,18577.88,2905.72,15672.16,0,2820.99,18493.15
ORD-002502,CUST-01581,2026-03-03,returned,web,INR,27108.21,597.01,26511.2,0,4772.02,31283.22
ORD-002503,CUST-00229,2025-06-24,completed,web,INR,22588.73,1868.98,20719.75,0,3729.56,24449.31
ORD-002504,CUST-01965,2026-03-21,completed,web,INR,16349.32,1610.31,14739.01,0,2653.02,17392.03
ORD-002505,CUST-01489,2026-07-23,pending,mobile_app,INR,31674.06,1583.7,30090.36,0,5416.26,35506.62
ORD-002506,CUST-01821,2026-02-13,returned,web,INR,2694.8,0.0,2694.8,0,485.06,3179.86
ORD-002507,CUST-01796,2025-11-18,completed,mobile_app,INR,4607.0,0.0,4607.0,0,829.26,5436.26
ORD-002508,CUST-00632,2025-01-09,shipped,mobile_app,INR,8248.85,522.66,7726.19,0,1390.71,9116.9
ORD-002509,CUST-00832,2025-01-26,completed,mobile_app,INR,17421.199999999997,1960.06,15461.14,0,2783.01,18244.15
ORD-002510,CUST-01384,2026-07-22,completed,web,INR,17084.14,854.21,16229.93,0,2921.39,19151.32
ORD-002511,CUST-00350,2026-04-07,shipped,web,INR,7083.46,1062.52,6020.94,0,1083.77,7104.71
ORD-002512,CUST-00614,2026-07-03,completed,mobile_app,INR,6609.03,330.45,6278.58,0,1130.14,7408.72
ORD-002513,CUST-00199,2026-04-12,completed,mobile_app,INR,4686.36,355.64,4330.719999999999,0,779.53,5110.25
ORD-002514,CUST-01777,2025-01-02,completed,mobile_app,INR,13568.97,27.87,13541.1,0,2437.4,15978.5
ORD-002515,CUST-00496,2026-04-15,cancelled,web,INR,13636.09,755.77,12880.32,0,2318.46,15198.78
ORD-002516,CUST-00822,2026-02-11,completed,web,INR,14345.31,0.0,14345.31,0,2582.16,16927.47
ORD-002517,CUST-00906,2026-05-08,completed,web,INR,23074.78,0.0,23074.78,0,4153.46,27228.24
ORD-002518,CUST-00752,2025-08-27,completed,web,INR,5843.24,890.95,4952.29,0,891.41,5843.7
ORD-002519,CUST-01556,2026-02-21,completed,web,INR,18697.77,2700.3799999999997,15997.39,0,2879.53,18876.92
ORD-002520,CUST-01829,2026-06-04,pending,mobile_app,INR,11704.689999999999,114.49,11590.199999999999,0,2086.24,13676.44
ORD-002521,CUST-01146,2026-07-19,completed,mobile_app,INR,6675.64,234.97,6440.67,0,1159.32,7599.99
ORD-002522,CUST-01674,2026-04-18,completed,web,INR,2833.03,0.0,2833.03,0,509.95,3342.98
ORD-002523,CUST-00222,2025-07-27,pending,web,INR,15209.09,631.5899999999999,14577.5,0,2623.95,17201.45
ORD-002524,CUST-01933,2026-05-31,completed,web,INR,16923.05,78.54,16844.51,0,3032.01,19876.52
ORD-002525,CUST-00232,2026-05-24,completed,web,INR,39773.78999999999,2034.51,37739.28,0,6793.07,44532.35
ORD-002526,CUST-00133,2025-04-27,cancelled,mobile_app,INR,27148.08,282.94,26865.140000000003,0,4835.73,31700.87
ORD-002527,CUST-00045,2026-02-23,cancelled,mobile_app,INR,18148.86,1410.12,16738.74,0,3012.97,19751.71
ORD-002528,CUST-00487,2025-02-14,completed,web,INR,53156.509999999995,1893.5400000000002,51262.97,0,9227.33,60490.3
ORD-002529,CUST-01675,2026-02-22,shipped,mobile_app,INR,5175.42,361.36,4814.0599999999995,0,866.53,5680.59
ORD-002530,CUST-00602,2026-05-28,completed,web,INR,2112.33,0.0,2112.33,0,380.22,2492.55
ORD-002531,CUST-01582,2026-06-16,shipped,mobile_app,INR,26775.22,949.93,25825.29,0,4648.55,30473.84
ORD-002532,CUST-00849,2026-05-28,completed,mobile_app,INR,855.78,42.79,812.99,49,146.34,1008.33
ORD-002533,CUST-00208,2026-07-31,cancelled,web,INR,28739.7,0.0,28739.7,0,5173.15,33912.85
ORD-002534,CUST-00947,2026-07-27,completed,mobile_app,INR,10056.51,829.35,9227.16,0,1660.89,10888.05
ORD-002535,CUST-00465,2025-05-17,shipped,web,INR,927.41,0.0,927.41,99,166.93,1193.34
ORD-002536,CUST-00583,2026-05-03,returned,web,INR,4044.25,606.64,3437.61,0,618.77,4056.38
ORD-002537,CUST-01035,2025-07-13,cancelled,web,INR,21796.73,1538.57,20258.16,0,3646.47,23904.63
ORD-002538,CUST-01581,2025-12-31,cancelled,web,INR,2474.67,0.0,2474.67,0,445.44,2920.11
ORD-002539,CUST-01174,2025-04-26,completed,web,INR,9096.24,0.0,9096.24,0,1637.32,10733.56
ORD-002540,CUST-00447,2025-11-07,completed,web,INR,1757.62,87.88,1669.74,79,300.55,2049.29
ORD-002541,CUST-01435,2026-01-28,completed,web,INR,26388.030000000002,246.78,26141.25,0,4705.42,30846.67
ORD-002542,CUST-01394,2026-07-11,completed,mobile_app,INR,13334.44,666.72,12667.72,0,2280.19,14947.91
ORD-002543,CUST-00475,2026-07-12,shipped,web,INR,24894.82,1794.69,23100.13,0,4158.02,27258.15
ORD-002544,CUST-01704,2026-04-08,shipped,web,INR,26810.8,2615.3500000000004,24195.45,0,4355.18,28550.63
ORD-002545,CUST-01687,2025-12-06,completed,web,INR,10337.08,300.26,10036.82,0,1806.63,11843.45
ORD-002546,CUST-01208,2026-06-30,completed,web,INR,7852.389999999999,597.99,7254.4,0,1305.79,8560.19
ORD-002547,CUST-00593,2025-03-03,returned,mobile_app,INR,23903.379999999997,916.19,22987.190000000002,0,4137.69,27124.88
ORD-002548,CUST-00709,2026-07-29,completed,web,INR,29010.47,2015.47,26995.0,0,4859.1,31854.1
ORD-002549,CUST-00879,2025-08-26,completed,web,INR,10851.67,520.47,10331.2,0,1859.62,12190.82
ORD-002550,CUST-00376,2025-08-21,completed,web,INR,682.12,0.0,682.12,49,122.78,853.9
ORD-002551,CUST-00612,2026-06-15,completed,web,INR,9425.58,1023.51,8402.07,0,1512.37,9914.44
ORD-002552,CUST-00269,2026-04-19,shipped,web,INR,1331.07,266.21,1064.86,49,191.67,1305.53
ORD-002553,CUST-00310,2026-05-06,completed,web,INR,13301.39,605.88,12695.51,0,2285.19,14980.7
ORD-002554,CUST-01489,2026-02-02,completed,web,INR,5563.8099999999995,11.95,5551.860000000001,0,999.33,6551.19
ORD-002555,CUST-00257,2026-04-01,completed,mobile_app,INR,8466.18,1269.93,7196.25,0,1295.32,8491.57
ORD-002556,CUST-00939,2025-06-07,completed,web,INR,38009.1,3866.6,34142.5,0,6145.65,40288.15
ORD-002557,CUST-00859,2026-07-30,completed,web,INR,33563.43,4942.4,28621.03,0,5151.79,33772.82
ORD-002558,CUST-00093,2026-06-07,completed,web,INR,15942.529999999999,748.14,15194.39,0,2734.99,17929.38
ORD-002559,CUST-01663,2026-01-21,returned,web,INR,9340.2,550.4200000000001,8789.78,0,1582.16,10371.94
ORD-002560,CUST-01968,2025-10-18,cancelled,mobile_app,INR,19753.02,651.5,19101.52,0,3438.27,22539.79
ORD-002561,CUST-01277,2026-07-16,completed,web,INR,33896.96,1249.25,32647.71,0,5876.59,38524.3
ORD-002562,CUST-01343,2025-09-18,completed,web,INR,6256.38,108.67,6147.71,0,1106.59,7254.3
ORD-002563,CUST-00466,2026-07-06,cancelled,web,INR,13149.9,0.0,13149.9,0,2366.98,15516.88
ORD-002564,CUST-01689,2026-06-14,completed,web,INR,26463.46,1086.06,25377.399999999998,0,4567.93,29945.33
ORD-002565,CUST-01569,2026-07-06,completed,web,INR,16866.6,2345.96,14520.64,0,2613.72,17134.36
ORD-002566,CUST-00877,2026-04-12,completed,web,INR,21867.09,642.62,21224.47,0,3820.4,25044.87
ORD-002567,CUST-01412,2025-09-06,completed,web,INR,5989.32,1197.86,4791.46,0,862.46,5653.92
ORD-002568,CUST-01911,2026-02-07,pending,mobile_app,INR,41063.2,7782.370000000001,33280.829999999994,0,5990.55,39271.38
ORD-002569,CUST-01206,2026-07-31,completed,web,INR,25558.96,473.1,25085.86,0,4515.45,29601.31
ORD-002570,CUST-00400,2025-11-04,pending,web,INR,14335.900000000001,510.71,13825.19,0,2488.53,16313.72
ORD-002571,CUST-00661,2026-07-14,cancelled,web,INR,12856.689999999999,2533.26,10323.43,0,1858.22,12181.65
ORD-002572,CUST-00371,2025-04-01,pending,mobile_app,INR,12607.73,729.4399999999999,11878.29,0,2138.09,14016.38
ORD-002573,CUST-00664,2025-08-21,shipped,web,INR,6631.03,73.05,6557.98,0,1180.44,7738.42
ORD-002574,CUST-01781,2025-11-18,cancelled,web,INR,20669.33,2676.8599999999997,17992.47,0,3238.64,21231.11
ORD-002575,CUST-00380,2025-07-26,completed,web,INR,15696.73,652.6899999999999,15044.039999999999,0,2707.93,17751.97
ORD-002576,CUST-01784,2026-06-23,cancelled,web,INR,4877.860000000001,609.39,4268.47,0,768.32,5036.79
ORD-002577,CUST-00571,2026-07-05,completed,mobile_app,INR,15158.59,669.9499999999999,14488.640000000001,0,2607.96,17096.6
ORD-002578,CUST-00999,2026-07-07,shipped,web,INR,3891.37,715.03,3176.34,0,571.74,3748.08
ORD-002579,CUST-01057,2025-06-13,completed,web,INR,16666.62,1025.98,15640.64,0,2815.32,18455.96
ORD-002580,CUST-00252,2025-10-05,completed,web,INR,1534.99,307.0,1227.99,79,221.04,1528.03
ORD-002581,CUST-00369,2025-08-30,completed,mobile_app,INR,1324.98,132.5,1192.48,79,214.65,1486.13
ORD-002582,CUST-00611,2026-07-13,completed,mobile_app,INR,22102.44,809.58,21292.86,0,3832.71,25125.57
ORD-002583,CUST-00120,2025-10-11,completed,web,INR,10942.06,231.37,10710.690000000002,0,1927.92,12638.61
ORD-002584,CUST-01509,2026-05-17,completed,web,INR,14669.039999999999,2756.88,11912.16,0,2144.19,14056.35
ORD-002585,CUST-01093,2026-05-02,completed,web,INR,11352.24,0.0,11352.24,0,2043.4,13395.64
ORD-002586,CUST-01692,2026-06-20,completed,mobile_app,INR,880.14,0.0,880.14,79,158.43,1117.57
ORD-002587,CUST-01727,2026-06-27,completed,mobile_app,INR,14879.4,42.89,14836.51,0,2670.57,17507.08
ORD-002588,CUST-00696,2026-05-20,completed,web,INR,13410.990000000002,1662.1699999999998,11748.82,0,2114.79,13863.61
ORD-002589,CUST-01635,2025-09-14,completed,web,INR,16823.62,574.98,16248.64,0,2924.76,19173.4
ORD-002590,CUST-00123,2026-01-25,completed,web,INR,1303.41,130.34,1173.07,49,211.15,1433.22
ORD-002591,CUST-00860,2026-02-06,completed,web,INR,8134.74,424.7,7710.039999999999,0,1387.81,9097.85
ORD-002592,CUST-01332,2026-07-01,completed,mobile_app,INR,21149.16,1059.98,20089.18,0,3616.05,23705.23
ORD-002593,CUST-00933,2025-09-29,pending,mobile_app,INR,37767.36,1122.6,36644.76,0,6596.06,43240.82
ORD-002594,CUST-01479,2025-03-20,completed,web,INR,34958.49,3741.99,31216.5,0,5618.97,36835.47
ORD-002595,CUST-01718,2025-04-09,completed,mobile_app,INR,4770.6900000000005,552.53,4218.16,0,759.27,4977.43
ORD-002596,CUST-00849,2026-04-15,completed,mobile_app,INR,1980.0,198.0,1782.0,99,320.76,2201.76
ORD-002597,CUST-00549,2026-04-22,cancelled,web,INR,8585.44,1322.65,7262.79,0,1307.3,8570.09
ORD-002598,CUST-01167,2025-02-24,completed,web,INR,4421.13,0.0,4421.13,0,795.8,5216.93
ORD-002599,CUST-01737,2025-06-14,completed,mobile_app,INR,6538.33,213.66,6324.67,0,1138.44,7463.11
ORD-002600,CUST-01975,2026-01-30,completed,web,INR,14987.19,1498.72,13488.47,0,2427.92,15916.39
ORD-002601,CUST-01632,2026-06-13,completed,mobile_app,INR,8240.539999999999,656.68,7583.860000000001,0,1365.09,8948.95
ORD-002602,CUST-00490,2026-07-16,completed,web,INR,6336.99,0.0,6336.99,0,1140.66,7477.65
ORD-002603,CUST-00411,2026-03-10,pending,mobile_app,INR,16017.93,788.8,15229.130000000001,0,2741.24,17970.37
ORD-002604,CUST-01146,2026-02-14,pending,web,INR,16823.940000000002,1605.69,15218.25,0,2739.28,17957.53
ORD-002605,CUST-00805,2026-02-17,completed,web,INR,3302.29,0.0,3302.29,0,594.41,3896.7
